train_loss_1,val_loss_1,val_acc_1,train_loss_2,val_loss_2,val_acc_2
0.41178593039512634,0.5231709054537858,0.8041237113402062,0.5135942697525024,0.6931743494101933,0.7319587628865979
0.19903549551963806,0.8116966571126666,0.7525773195876289,0.57310950756073,0.5945027555738177,0.7525773195876289
0.23969218134880066,0.7419695002692086,0.7731958762886598,0.3971277177333832,0.5617173647374979,0.7731958762886598
0.3615301549434662,0.8634135978448155,0.711340206185567,0.32846492528915405,0.6214495170778329,0.711340206185567
0.15019896626472473,0.8721038145678384,0.7731958762886598,0.520343005657196,0.8304570679153714,0.7525773195876289
0.34326696395874023,0.6214481805052076,0.7422680412371134,0.6656564474105835,0.7348342295070844,0.711340206185567
0.2176675796508789,0.7380126693419048,0.7628865979381443,0.44517403841018677,0.9532048787389483,0.7319587628865979
0.1940312385559082,0.4814575271947043,0.7938144329896907,0.47205430269241333,0.5476947105375335,0.7835051546391752
0.16131404042243958,0.7542857910905566,0.7731958762886598,0.22237615287303925,0.835810661315918,0.7731958762886598
0.3000214993953705,0.48702401348522734,0.7731958762886598,0.4521564245223999,0.6717516790959053,0.7525773195876289
0.03765837103128433,0.7324426855359759,0.7525773195876289,0.3646239638328552,0.7185384290501783,0.7731958762886598
0.1339988261461258,0.6198754677815097,0.7628865979381443,0.6967476606369019,1.1702230657849992,0.7319587628865979
0.7712286710739136,0.6658493791307721,0.7216494845360825,0.2530900239944458,0.8800552317074367,0.7216494845360825
0.16355054080486298,0.5516157320151771,0.7731958762886598,0.3164663016796112,0.8135104373629604,0.7319587628865979
0.17075853049755096,0.7679090818798743,0.7319587628865979,0.1646059900522232,0.911242810028073,0.7319587628865979
0.13885091245174408,0.7891202441283635,0.7422680412371134,0.3279191851615906,0.9409945089293095,0.7216494845360825
0.33004438877105713,1.1780755434717451,0.7319587628865979,0.1548820286989212,2.1950601083891734,0.7216494845360825
0.33718544244766235,0.5849573697258685,0.7731958762886598,0.07507684081792831,1.0293788526739394,0.7319587628865979
0.05700629949569702,0.6957222351006099,0.7628865979381443,0.06821654736995697,0.9637340647833688,0.7216494845360825
0.24922703206539154,0.6282119836126044,0.7835051546391752,0.21601368486881256,2.1016303982053484,0.7422680412371134
0.12401894479990005,1.0732661187648773,0.7216494845360825,0.4697657823562622,0.8447317820479968,0.7628865979381443
0.07827499508857727,0.7126544490456581,0.7628865979381443,0.17116908729076385,0.8597342796274461,0.7319587628865979
0.08181929588317871,1.0265836204801286,0.7422680412371134,0.06752689182758331,1.2704956701823644,0.7216494845360825
0.2533355951309204,0.9844966530784924,0.711340206185567,0.09977257251739502,1.490314734833581,0.7422680412371134
